Participant,Concept,Color,Rating
38,Avocado,19,0.32
38,Avocado,20,0.445
38,Avocado,21,0.255
38,Avocado,22,0.655
38,Avocado,23,0.2275
38,Avocado,24,0.4225
38,Avocado,25,0.2825
38,Avocado,26,0.5325
38,Avocado,27,0.4925
38,Avocado,28,0.26
38,Avocado,29,0.395
38,Avocado,30,0.2125
38,Avocado,31,0.2225
38,Avocado,32,0.64
38,Avocado,33,0.2925
38,Avocado,34,0.375
38,Avocado,35,0.6075
38,Avocado,36,0.395
38,Avocado,37,0.5
38,Avocado,38,0.5875
38,Avocado,39,0.5025
38,Avocado,40,0.5425
38,Avocado,41,0.6375
38,Avocado,42,0.605
38,Avocado,43,0.37
38,Avocado,44,0.6075
38,Avocado,45,0.3025
38,Avocado,46,0.595
38,Avocado,47,0.2225
38,Avocado,48,0.3325
38,Avocado,49,0.6225
38,Avocado,50,0.745
38,Avocado,51,0.655
38,Avocado,52,0.605
38,Avocado,53,0.565
38,Avocado,54,0.2525
38,Avocado,55,0.3525
38,Avocado,56,0.4875
38,Avocado,57,0.545
38,Avocado,58,0.57
38,Orange,1,0.1875
38,Orange,2,0.1475
38,Orange,3,0.0925
38,Orange,4,0.42
38,Orange,5,0.08
38,Orange,6,0.2475
38,Orange,7,0.4425
38,Orange,8,0.2275
38,Orange,9,0.1825
38,Orange,10,0.3325
38,Orange,11,0.2225
38,Orange,12,0
38,Orange,13,0.2075
38,Orange,14,0
38,Orange,15,0.1325
38,Orange,16,0.3325
38,Orange,17,0.095
38,Orange,18,0.16
38,Orange,19,0
38,Orange,20,0.1575
38,Orange,21,0.2925
38,Orange,22,0.4425
38,Orange,23,0
38,Orange,24,0.405
38,Orange,25,0.165
38,Orange,26,0.4925
38,Orange,27,0.495
38,Orange,28,0.1725
38,Orange,29,0.265
38,Orange,30,0.5275
38,Orange,31,0.405
38,Orange,32,0.28
38,Orange,33,0.2625
38,Orange,34,0.2075
38,Orange,35,0.5675
38,Orange,36,0.2225
38,Orange,37,0.205
38,Orange,38,0.62
38,Orange,39,0.635
38,Orange,40,0.1975
38,Orange,41,0.87
38,Orange,42,0.6275
38,Orange,43,0.625
38,Orange,44,0.1575
38,Orange,45,0.1475
38,Orange,46,0.55
38,Orange,47,0.42
38,Orange,48,0.455
38,Orange,49,0.6
38,Orange,50,0.7125
38,Orange,51,0.795
38,Orange,52,0.7325
38,Orange,53,0.98
38,Orange,54,0.2425
38,Orange,55,0.1975
38,Orange,56,0.3075
38,Orange,57,0.855
38,Orange,58,0.9625
38,Lime,1,0.325
38,Lime,2,0.19
38,Lime,3,0.2575
38,Lime,4,0.1875
38,Lime,5,0.2275
38,Lime,6,0.1675
38,Lime,7,0.4075
38,Lime,8,0.21
38,Lime,9,0.3825
38,Lime,10,0.165
38,Lime,11,0.25
38,Lime,12,0.1975
38,Lime,13,0.22
38,Lime,14,0.4
38,Lime,15,0.305
38,Lime,16,0.38
38,Lime,17,0.5675
38,Lime,18,0.1975
38,Lime,19,0.1925
38,Lime,20,0.2375
38,Lime,21,0.4375
38,Lime,22,0.49
38,Lime,23,0.02
38,Lime,24,0.31
38,Lime,25,0.25
38,Lime,26,0.3125
38,Lime,27,0.51
38,Lime,28,0.33
38,Lime,29,0.32
38,Lime,30,0.4675
38,Lime,31,0.2125
38,Lime,32,0.485
38,Lime,33,0.2425
38,Lime,34,0.1425
38,Lime,35,0.5525
38,Lime,36,0.37
38,Lime,37,0.025
38,Lime,38,0.54
38,Lime,39,0.61
38,Lime,40,0.26
38,Lime,41,0.5575
38,Lime,42,0.6325
38,Lime,43,0.54
38,Lime,44,0.2025
38,Lime,45,0.2725
38,Lime,46,0.515
38,Lime,47,0.435
38,Lime,48,0.5825
38,Lime,49,0.6725
38,Lime,50,0.6225
38,Lime,51,0.5375
38,Lime,52,0.7
38,Lime,53,0.255
38,Lime,54,0.4075
38,Lime,55,0.745
38,Lime,56,0.4475
38,Lime,57,0.8975
38,Lime,58,0.73
38,Lemon,1,0.1375
38,Lemon,2,0.28
38,Lemon,3,0.3225
38,Lemon,4,0.6375
38,Lemon,5,0.1825
38,Lemon,6,0.4325
38,Lemon,7,0.5175
38,Lemon,8,0.185
38,Lemon,9,0.1075
38,Lemon,10,0.2425
38,Lemon,11,0.305
38,Lemon,12,0.59
38,Lemon,13,0.1575
38,Lemon,14,0.2175
38,Lemon,15,0.18
38,Lemon,16,0.2725
38,Lemon,17,0.1875
38,Lemon,18,0.12
38,Lemon,19,0.225
38,Lemon,20,0.1325
38,Lemon,21,0.185
38,Lemon,22,0.51
38,Lemon,23,0
38,Lemon,24,0.2725
38,Lemon,25,0.5
38,Lemon,26,0.07
38,Lemon,27,0.5025
38,Lemon,28,0
38,Lemon,29,0.1375
38,Lemon,30,0.14
38,Lemon,31,0.235
38,Lemon,32,0.14
38,Lemon,33,0.1325
38,Lemon,34,0.4375
38,Lemon,35,0.585
38,Lemon,36,0.3925
38,Lemon,37,0.055
38,Lemon,38,0.6575
38,Lemon,39,0.5425
38,Lemon,40,0.5325
38,Lemon,41,0.4175
38,Lemon,42,0.58
38,Lemon,43,0.5775
38,Lemon,44,0.11
38,Lemon,45,0.1375
38,Lemon,46,0.4425
38,Lemon,47,0.4025
38,Lemon,48,0.465
38,Lemon,49,0.58
38,Lemon,50,0.92
38,Lemon,51,0.78
38,Lemon,52,0.8625
38,Lemon,53,0.615
38,Lemon,54,0.2
38,Lemon,55,0.585
38,Lemon,56,0.3775
38,Lemon,57,0.7275
38,Lemon,58,0.845
39,Mango,1,0
39,Mango,2,0
39,Mango,3,0
39,Mango,4,0
39,Mango,5,0
39,Mango,6,0
39,Mango,7,0
39,Mango,8,0
39,Mango,9,0.005
39,Mango,10,0
39,Mango,11,0
39,Mango,12,0
39,Mango,13,0
39,Mango,14,0
39,Mango,15,0
39,Mango,16,0
39,Mango,17,0
39,Mango,18,0
39,Mango,19,0
39,Mango,20,0.015
39,Mango,21,0.4125
39,Mango,22,0
39,Mango,23,0
39,Mango,24,0
39,Mango,25,0
39,Mango,26,0
39,Mango,27,0
39,Mango,28,0
39,Mango,29,0.53
39,Mango,30,0.35
39,Mango,31,0.5975
39,Mango,32,0.1875
39,Mango,33,0.08
39,Mango,34,0
39,Mango,35,0
39,Mango,36,0
39,Mango,37,0
39,Mango,38,0.235
39,Mango,39,0
39,Mango,40,0
39,Mango,41,1
39,Mango,42,0.81
39,Mango,43,1
39,Mango,44,0.17
39,Mango,45,0.1575
39,Mango,46,0.0225
39,Mango,47,0
39,Mango,48,0
39,Mango,49,0
39,Mango,50,0.285
39,Mango,51,1
39,Mango,52,1
39,Mango,53,1
39,Mango,54,0.635
39,Mango,55,0
39,Mango,56,0
39,Mango,57,0
39,Mango,58,1
39,Watermelon,1,0
39,Watermelon,2,0
39,Watermelon,3,0
39,Watermelon,4,0
39,Watermelon,5,0
39,Watermelon,6,0
39,Watermelon,7,1
39,Watermelon,8,0
39,Watermelon,9,1
39,Watermelon,10,0
39,Watermelon,11,0
39,Watermelon,12,0
39,Watermelon,13,0
39,Watermelon,14,0
39,Watermelon,15,0
39,Watermelon,16,0
39,Watermelon,17,0
39,Watermelon,18,0
39,Watermelon,19,0
39,Watermelon,20,0
39,Watermelon,21,0
39,Watermelon,22,0
39,Watermelon,23,0
39,Watermelon,24,0.0175
39,Watermelon,25,0
39,Watermelon,26,0.0475
39,Watermelon,27,0
39,Watermelon,28,0.5175
39,Watermelon,29,1
39,Watermelon,30,1
39,Watermelon,31,1
39,Watermelon,32,0.76
39,Watermelon,33,1
39,Watermelon,34,1
39,Watermelon,35,0.5775
39,Watermelon,36,0.4
39,Watermelon,37,0
39,Watermelon,38,0.0675
39,Watermelon,39,0
39,Watermelon,40,0
39,Watermelon,41,0
39,Watermelon,42,0
39,Watermelon,43,1
39,Watermelon,44,1
39,Watermelon,45,1
39,Watermelon,46,1
39,Watermelon,47,1
39,Watermelon,48,0.845
39,Watermelon,49,0
39,Watermelon,50,0
39,Watermelon,51,0
39,Watermelon,52,0
39,Watermelon,53,0
39,Watermelon,54,0.625
39,Watermelon,55,1
39,Watermelon,56,0.7975
39,Watermelon,57,0
39,Watermelon,58,0
39,Honeydew,1,0
39,Honeydew,2,0
39,Honeydew,3,0
39,Honeydew,4,0
39,Honeydew,5,0
39,Honeydew,6,0
39,Honeydew,7,0
39,Honeydew,8,0
39,Honeydew,9,0
39,Honeydew,10,0
39,Honeydew,11,0
39,Honeydew,12,0
39,Honeydew,13,0.075
39,Honeydew,14,0
39,Honeydew,15,0
39,Honeydew,16,0
39,Honeydew,17,0.01
39,Honeydew,18,0.2975
39,Honeydew,19,0
39,Honeydew,20,0
39,Honeydew,21,0
39,Honeydew,22,0
39,Honeydew,23,0
39,Honeydew,24,0
39,Honeydew,25,0
39,Honeydew,26,0.025
39,Honeydew,27,0.02
39,Honeydew,28,0
39,Honeydew,29,0
39,Honeydew,30,0
39,Honeydew,31,0
39,Honeydew,32,0
39,Honeydew,33,1
39,Honeydew,34,1
39,Honeydew,35,1
39,Honeydew,36,1
39,Honeydew,37,0
39,Honeydew,38,0
39,Honeydew,39,0
39,Honeydew,40,0
39,Honeydew,41,0.0275
39,Honeydew,42,0
39,Honeydew,43,0
39,Honeydew,44,0.0025
39,Honeydew,45,1
39,Honeydew,46,1
39,Honeydew,47,1
39,Honeydew,48,0.85
39,Honeydew,49,0.115
39,Honeydew,50,0
39,Honeydew,51,0
39,Honeydew,52,0
39,Honeydew,53,0
39,Honeydew,54,0.1125
39,Honeydew,55,0.715
39,Honeydew,56,0.725
39,Honeydew,57,0
39,Honeydew,58,0
39,Cantaloupe,1,0
39,Cantaloupe,2,0.2025
39,Cantaloupe,3,0
39,Cantaloupe,4,0
39,Cantaloupe,5,0.0875
39,Cantaloupe,6,0.62
39,Cantaloupe,7,0.4475
39,Cantaloupe,8,0
39,Cantaloupe,9,0.5525
39,Cantaloupe,10,0
39,Cantaloupe,11,0
39,Cantaloupe,12,0
39,Cantaloupe,13,0
39,Cantaloupe,14,0
39,Cantaloupe,15,0
39,Cantaloupe,16,0
39,Cantaloupe,17,0
39,Cantaloupe,18,0
39,Cantaloupe,19,0
39,Cantaloupe,20,0
39,Cantaloupe,21,0.34
39,Cantaloupe,22,0
39,Cantaloupe,23,0
39,Cantaloupe,24,0
39,Cantaloupe,25,0
39,Cantaloupe,26,0.63
39,Cantaloupe,27,0.0675
39,Cantaloupe,28,0.525
39,Cantaloupe,29,0.7325
39,Cantaloupe,30,1
39,Cantaloupe,31,0.555
39,Cantaloupe,32,0.46
39,Cantaloupe,33,0.53
39,Cantaloupe,34,0.5625
39,Cantaloupe,35,0.5125
39,Cantaloupe,36,0.4275
39,Cantaloupe,37,0.485
39,Cantaloupe,38,0.59
39,Cantaloupe,39,0.5425
39,Cantaloupe,40,0.3075
39,Cantaloupe,41,1
39,Cantaloupe,42,1
39,Cantaloupe,43,0.565
39,Cantaloupe,44,0
39,Cantaloupe,45,0.55
39,Cantaloupe,46,0.185
39,Cantaloupe,47,0.6375
39,Cantaloupe,48,0.6525
39,Cantaloupe,49,0.515
39,Cantaloupe,50,0.62
39,Cantaloupe,51,1
39,Cantaloupe,52,1
39,Cantaloupe,53,0.4725
39,Cantaloupe,54,0.1625
39,Cantaloupe,55,0
39,Cantaloupe,56,0
39,Cantaloupe,57,0.4275
39,Cantaloupe,58,0.4975
39,Grapefruit,1,0
39,Grapefruit,2,0.0025
39,Grapefruit,3,0.1725
39,Grapefruit,4,0
39,Grapefruit,5,0
39,Grapefruit,6,0
39,Grapefruit,7,0
39,Grapefruit,8,0
39,Grapefruit,9,0
39,Grapefruit,10,0
39,Grapefruit,11,0
39,Grapefruit,12,0
39,Grapefruit,13,0
39,Grapefruit,14,0
39,Grapefruit,15,0
39,Grapefruit,16,0
39,Grapefruit,17,0
39,Grapefruit,18,0.1075
39,Grapefruit,19,0
39,Grapefruit,20,0.1075
39,Grapefruit,21,0
39,Grapefruit,22,0
39,Grapefruit,23,0
39,Grapefruit,24,0
39,Grapefruit,25,0
39,Grapefruit,26,0
39,Grapefruit,27,0
39,Grapefruit,28,0
39,Grapefruit,29,1
39,Grapefruit,30,1
39,Grapefruit,31,0.5325
39,Grapefruit,32,0.035
39,Grapefruit,33,0
39,Grapefruit,34,0
39,Grapefruit,35,0
39,Grapefruit,36,0
39,Grapefruit,37,0
39,Grapefruit,38,0
39,Grapefruit,39,1
39,Grapefruit,40,0
39,Grapefruit,41,0.9875
39,Grapefruit,42,1
39,Grapefruit,43,1
39,Grapefruit,44,0
39,Grapefruit,45,0
39,Grapefruit,46,0
39,Grapefruit,47,0
39,Grapefruit,48,0
39,Grapefruit,49,0
39,Grapefruit,50,1
39,Grapefruit,51,0.805
39,Grapefruit,52,1
39,Grapefruit,53,0.6425
39,Grapefruit,54,0
39,Grapefruit,55,0
39,Grapefruit,56,0
39,Grapefruit,57,0
39,Grapefruit,58,0
39,Strawberry,1,0.1275
39,Strawberry,2,0.19
39,Strawberry,3,0
39,Strawberry,4,0
39,Strawberry,5,0
39,Strawberry,6,0
39,Strawberry,7,0
39,Strawberry,8,0
39,Strawberry,9,0
39,Strawberry,10,0
39,Strawberry,11,0
39,Strawberry,12,0
39,Strawberry,13,0
39,Strawberry,14,0
39,Strawberry,15,0
39,Strawberry,16,0
39,Strawberry,17,0
39,Strawberry,18,0
39,Strawberry,19,0
39,Strawberry,20,0
39,Strawberry,21,0.0225
39,Strawberry,22,0
39,Strawberry,23,0.02
39,Strawberry,24,0.14
39,Strawberry,25,0
39,Strawberry,26,0
39,Strawberry,27,0.055
39,Strawberry,28,0.42
39,Strawberry,29,0
39,Strawberry,30,0.0175
39,Strawberry,31,0.02
39,Strawberry,32,0
39,Strawberry,33,0
39,Strawberry,34,0
39,Strawberry,35,0
39,Strawberry,36,0
39,Strawberry,37,0
39,Strawberry,38,0.0025
39,Strawberry,39,0
39,Strawberry,40,0.0225
39,Strawberry,41,0
39,Strawberry,42,0
39,Strawberry,43,0.3275
39,Strawberry,44,1
39,Strawberry,45,0.105
39,Strawberry,46,0
39,Strawberry,47,0
39,Strawberry,48,0
39,Strawberry,49,0
39,Strawberry,50,0
39,Strawberry,51,0
39,Strawberry,52,0
39,Strawberry,53,0.55
39,Strawberry,54,1
39,Strawberry,55,0
39,Strawberry,56,0
39,Strawberry,57,0
39,Strawberry,58,0
39,Raspberry,1,0
39,Raspberry,2,0
39,Raspberry,3,0
39,Raspberry,4,0
39,Raspberry,5,0
39,Raspberry,6,0.0725
39,Raspberry,7,0.225
39,Raspberry,8,0.565
39,Raspberry,9,0.41
39,Raspberry,10,0
39,Raspberry,11,0
39,Raspberry,12,0
39,Raspberry,13,0
39,Raspberry,14,0.595
39,Raspberry,15,0
39,Raspberry,16,0.46
39,Raspberry,17,0
39,Raspberry,18,0
39,Raspberry,19,0
39,Raspberry,20,0
39,Raspberry,21,0
39,Raspberry,22,0.0275
39,Raspberry,23,0
39,Raspberry,24,0
39,Raspberry,25,0
39,Raspberry,26,0
39,Raspberry,27,0.14
39,Raspberry,28,1
39,Raspberry,29,1
39,Raspberry,30,0.69
39,Raspberry,31,1
39,Raspberry,32,1
39,Raspberry,33,0.3075
39,Raspberry,34,0.535
39,Raspberry,35,0
39,Raspberry,36,0
39,Raspberry,37,0
39,Raspberry,38,0.3425
39,Raspberry,39,0.4875
39,Raspberry,40,0
39,Raspberry,41,0.6275
39,Raspberry,42,0.53
39,Raspberry,43,0.26
39,Raspberry,44,1
39,Raspberry,45,0.0225
39,Raspberry,46,0.4525
39,Raspberry,47,0.395
39,Raspberry,48,0.25
39,Raspberry,49,0
39,Raspberry,50,0
39,Raspberry,51,0.3375
39,Raspberry,52,0.6375
39,Raspberry,53,0.3225
39,Raspberry,54,1
39,Raspberry,55,0
39,Raspberry,56,0
39,Raspberry,57,0
39,Raspberry,58,0
39,Blueberry,1,1
39,Blueberry,2,1
39,Blueberry,3,1
39,Blueberry,4,0
39,Blueberry,5,0
39,Blueberry,6,0.4225
39,Blueberry,7,0
39,Blueberry,8,0
39,Blueberry,9,0
39,Blueberry,10,0
39,Blueberry,11,1
39,Blueberry,12,1
39,Blueberry,13,0.345
39,Blueberry,14,0
39,Blueberry,15,0
39,Blueberry,16,0
39,Blueberry,17,1
39,Blueberry,18,1
39,Blueberry,19,0.62
39,Blueberry,20,0
39,Blueberry,21,1
39,Blueberry,22,0.55
39,Blueberry,23,0
39,Blueberry,24,0
39,Blueberry,25,0
39,Blueberry,26,0.0175
39,Blueberry,27,0
39,Blueberry,28,0
39,Blueberry,29,0
39,Blueberry,30,0
39,Blueberry,31,0
39,Blueberry,32,0
39,Blueberry,33,0
39,Blueberry,34,0
39,Blueberry,35,0
39,Blueberry,36,0.565
39,Blueberry,37,0.225
39,Blueberry,38,0
39,Blueberry,39,0
39,Blueberry,40,0
39,Blueberry,41,0
39,Blueberry,42,0
39,Blueberry,43,0
39,Blueberry,44,0
39,Blueberry,45,0.5975
39,Blueberry,46,0.695
39,Blueberry,47,1
39,Blueberry,48,0.51
39,Blueberry,49,0
39,Blueberry,50,0
39,Blueberry,51,0
39,Blueberry,52,0
39,Blueberry,53,0
39,Blueberry,54,0
39,Blueberry,55,0
39,Blueberry,56,0
39,Blueberry,57,0
39,Blueberry,58,0
39,Avocado,1,0
39,Avocado,2,0
39,Avocado,3,0
39,Avocado,4,0
39,Avocado,5,0
39,Avocado,6,0
39,Avocado,7,0
39,Avocado,8,0
39,Avocado,9,0
39,Avocado,10,0
39,Avocado,11,0
39,Avocado,12,0
39,Avocado,13,0
39,Avocado,14,0
39,Avocado,15,0
39,Avocado,16,0
39,Avocado,17,0
39,Avocado,18,0
39,Avocado,19,0
39,Avocado,20,0
39,Avocado,21,0.345
39,Avocado,22,0
39,Avocado,23,0
39,Avocado,24,0
39,Avocado,25,0
39,Avocado,26,0
39,Avocado,27,0
39,Avocado,28,0
39,Avocado,29,0
39,Avocado,30,0
39,Avocado,31,0
39,Avocado,32,0
39,Avocado,33,1
39,Avocado,34,1
39,Avocado,35,0
39,Avocado,36,0
39,Avocado,37,1
39,Avocado,38,0.66
39,Avocado,39,0
39,Avocado,40,0.5175
39,Avocado,41,0
39,Avocado,42,0
39,Avocado,43,0
39,Avocado,44,0
39,Avocado,45,1
39,Avocado,46,1
39,Avocado,47,1
39,Avocado,48,1
39,Avocado,49,0.5225
39,Avocado,50,0.5375
39,Avocado,51,0
39,Avocado,52,0
39,Avocado,53,0
39,Avocado,54,0
39,Avocado,55,0.48
39,Avocado,56,0.455
39,Avocado,57,0
39,Avocado,58,0
39,Orange,1,0
39,Orange,2,0
39,Orange,3,0.0225
39,Orange,4,0
39,Orange,5,0
39,Orange,6,0
39,Orange,7,0.165
39,Orange,8,0
39,Orange,9,0
39,Orange,10,0
39,Orange,11,0
39,Orange,12,0.015
39,Orange,13,0
39,Orange,14,0
39,Orange,15,0
39,Orange,16,0.1325
39,Orange,17,0
39,Orange,18,0
39,Orange,19,0
39,Orange,20,0
39,Orange,21,0
39,Orange,22,0
39,Orange,23,0.005
39,Orange,24,0
39,Orange,25,0
39,Orange,26,0
39,Orange,27,0
39,Orange,28,0
39,Orange,29,0.3175
39,Orange,30,0.3425
39,Orange,31,0.3875
39,Orange,32,0
39,Orange,33,0
39,Orange,34,0
39,Orange,35,0
39,Orange,36,0
39,Orange,37,0
39,Orange,38,0.5525
39,Orange,39,0.575
39,Orange,40,0
39,Orange,41,1
39,Orange,42,0.325
39,Orange,43,0.835
39,Orange,44,0.2125
39,Orange,45,0
39,Orange,46,0
39,Orange,47,0
39,Orange,48,0
39,Orange,49,0.7775
39,Orange,50,0.555
39,Orange,51,1
39,Orange,52,0.7
39,Orange,53,1
39,Orange,54,0.3675
39,Orange,55,0.4275
39,Orange,56,0
39,Orange,57,0.4225
39,Orange,58,1
39,Lime,1,0.02
39,Lime,2,0
39,Lime,3,0.0475
39,Lime,4,0
39,Lime,5,0
39,Lime,6,0
39,Lime,7,0
39,Lime,8,0
39,Lime,9,0
39,Lime,10,0
39,Lime,11,0
39,Lime,12,0
39,Lime,13,0
39,Lime,14,0
39,Lime,15,0
39,Lime,16,0.04
39,Lime,17,0.005
39,Lime,18,0
39,Lime,19,0
39,Lime,20,0
39,Lime,21,0
39,Lime,22,0
39,Lime,23,0.0025
39,Lime,24,0
39,Lime,25,0
39,Lime,26,0.305
39,Lime,27,0
39,Lime,28,0
39,Lime,29,0
39,Lime,30,0
39,Lime,31,0
39,Lime,32,0
39,Lime,33,0.995
39,Lime,34,1
39,Lime,35,0.6725
39,Lime,36,0.7375
39,Lime,37,0
39,Lime,38,0
39,Lime,39,0
39,Lime,40,0
39,Lime,41,0
39,Lime,42,0
39,Lime,43,0.04
39,Lime,44,0
39,Lime,45,1
39,Lime,46,1
39,Lime,47,0
39,Lime,48,1
39,Lime,49,0
39,Lime,50,0
39,Lime,51,0
39,Lime,52,0
39,Lime,53,0
39,Lime,54,0
39,Lime,55,0.13
39,Lime,56,1
39,Lime,57,0
39,Lime,58,0
39,Lemon,1,0
39,Lemon,2,0
39,Lemon,3,0
39,Lemon,4,0
39,Lemon,5,0
39,Lemon,6,0
39,Lemon,7,0
39,Lemon,8,0
39,Lemon,9,0
39,Lemon,10,0
39,Lemon,11,0
39,Lemon,12,0
39,Lemon,13,0
39,Lemon,14,0
39,Lemon,15,0
39,Lemon,16,0
39,Lemon,17,0
39,Lemon,18,0
39,Lemon,19,0
39,Lemon,20,0
39,Lemon,21,0
39,Lemon,22,0
39,Lemon,23,0
39,Lemon,24,0.105
39,Lemon,25,0
39,Lemon,26,0
39,Lemon,27,0
39,Lemon,28,0.0075
39,Lemon,29,0
39,Lemon,30,0
39,Lemon,31,0
39,Lemon,32,0
39,Lemon,33,0
39,Lemon,34,0
39,Lemon,35,0.415
39,Lemon,36,0
39,Lemon,37,0
39,Lemon,38,0.395
39,Lemon,39,0.595
39,Lemon,40,0
39,Lemon,41,0.545
39,Lemon,42,0.2275
39,Lemon,43,0.335
39,Lemon,44,0
39,Lemon,45,0
39,Lemon,46,0.46
39,Lemon,47,0
39,Lemon,48,0
39,Lemon,49,0.8575
39,Lemon,50,1
39,Lemon,51,0.565
39,Lemon,52,0.435
39,Lemon,53,0.295
39,Lemon,54,0.29
39,Lemon,55,0
39,Lemon,56,0
39,Lemon,57,1
39,Lemon,58,0.51
40,Mango,1,0.3825
40,Mango,2,0.43
40,Mango,3,0.28
40,Mango,4,0.25
40,Mango,5,0.3475
40,Mango,6,0.3275
40,Mango,7,0.37
40,Mango,8,0.3575
40,Mango,9,0.38
40,Mango,10,0.2675
40,Mango,11,0.3575
40,Mango,12,0.415
40,Mango,13,0.3875
40,Mango,14,0.4075
40,Mango,15,0.43
40,Mango,16,0.3525
40,Mango,17,0.425
40,Mango,18,0.42
40,Mango,19,0.375
40,Mango,20,0.3125
40,Mango,21,0.2525
40,Mango,22,0.365
40,Mango,23,0.49
40,Mango,24,0.2625
40,Mango,25,0.3475
40,Mango,26,0.3575
40,Mango,27,0.395
40,Mango,28,0.3825
40,Mango,29,0.315
40,Mango,30,0.39
40,Mango,31,0.3375
40,Mango,32,0.3475
40,Mango,33,0.4675
40,Mango,34,0.3075
40,Mango,35,0.45
40,Mango,36,0.4625
40,Mango,37,0.3975
40,Mango,38,0.3575
40,Mango,39,0.4575
40,Mango,40,0.3425
40,Mango,41,0.55
40,Mango,42,0.56
40,Mango,43,0.57
40,Mango,44,0.19
40,Mango,45,0.3675
40,Mango,46,0.36
40,Mango,47,0.365
40,Mango,48,0.245
40,Mango,49,0.3875
40,Mango,50,0.4075
40,Mango,51,1
40,Mango,52,0.65
40,Mango,53,0.7825
40,Mango,54,0.5775
40,Mango,55,0.2475
40,Mango,56,0.3225
40,Mango,57,0.4775
40,Mango,58,0.9425
40,Watermelon,1,0.405
40,Watermelon,2,0.175
40,Watermelon,3,0.425
40,Watermelon,4,0.24
40,Watermelon,5,0.475
40,Watermelon,6,0.4875
40,Watermelon,7,0.46
40,Watermelon,8,0.43
40,Watermelon,9,0.625
40,Watermelon,10,0.635
40,Watermelon,11,0.195
40,Watermelon,12,0.415
40,Watermelon,13,0.1925
40,Watermelon,14,0.4025
40,Watermelon,15,0.54
40,Watermelon,16,0.6825
40,Watermelon,17,0.3925
40,Watermelon,18,0.435
40,Watermelon,19,0.2775
40,Watermelon,20,0.5225
40,Watermelon,21,0.47
40,Watermelon,22,0.3425
40,Watermelon,23,0.535
40,Watermelon,24,0.4675
40,Watermelon,25,0.265
40,Watermelon,26,0.7275
40,Watermelon,27,0.47
40,Watermelon,28,0.5875
40,Watermelon,29,0.3425
40,Watermelon,30,0.115
40,Watermelon,31,0.605
40,Watermelon,32,0.655
40,Watermelon,33,0.1575
40,Watermelon,34,0.4625
40,Watermelon,35,0.4075
40,Watermelon,36,0.2875
40,Watermelon,37,0.1175
40,Watermelon,38,0.3575
40,Watermelon,39,0.46
40,Watermelon,40,0.315
40,Watermelon,41,0.595
40,Watermelon,42,0.4
40,Watermelon,43,0.61
40,Watermelon,44,0.6775
40,Watermelon,45,0.285
40,Watermelon,46,0.3375
40,Watermelon,47,0.5375
40,Watermelon,48,0.2475
40,Watermelon,49,0.2425
40,Watermelon,50,0.205
40,Watermelon,51,0.215
40,Watermelon,52,0.3375
40,Watermelon,53,0.6025
40,Watermelon,54,0.4
40,Watermelon,55,0.2425
40,Watermelon,56,0.3925
40,Watermelon,57,0.525
40,Watermelon,58,0.4875
40,Honeydew,1,0.2575
40,Honeydew,2,0.4425
40,Honeydew,3,0.3575
40,Honeydew,4,0.36
40,Honeydew,5,0.2225
40,Honeydew,6,0.115
40,Honeydew,7,0.4475
40,Honeydew,8,0.4325
40,Honeydew,9,0.45
40,Honeydew,10,0.3725
40,Honeydew,11,0.4375
40,Honeydew,12,0.4075
40,Honeydew,13,0.3225
40,Honeydew,14,0.395
40,Honeydew,15,0.335
40,Honeydew,16,0.28
40,Honeydew,17,0.44
40,Honeydew,18,0.2575
40,Honeydew,19,0.285
40,Honeydew,20,0.34
40,Honeydew,21,0.405
40,Honeydew,22,0.1575
40,Honeydew,23,0.435
40,Honeydew,24,0.245
40,Honeydew,25,0.42
40,Honeydew,26,0.27
40,Honeydew,27,0.3575
40,Honeydew,28,0.3575
40,Honeydew,29,0.4175
40,Honeydew,30,0.35
40,Honeydew,31,0.2
40,Honeydew,32,0.3925
40,Honeydew,33,0.2975
40,Honeydew,34,0.575
40,Honeydew,35,0.635
40,Honeydew,36,0.545
40,Honeydew,37,0.4125
40,Honeydew,38,0.39
40,Honeydew,39,0.0675
40,Honeydew,40,0.3475
40,Honeydew,41,0.4325
40,Honeydew,42,0.425
40,Honeydew,43,0.4275
40,Honeydew,44,0.355
40,Honeydew,45,0.5675
40,Honeydew,46,0.715
40,Honeydew,47,0.53
40,Honeydew,48,0.625
40,Honeydew,49,0.275
40,Honeydew,50,0.3925
40,Honeydew,51,0.2625
40,Honeydew,52,0.3275
40,Honeydew,53,0.32
40,Honeydew,54,0.3225
40,Honeydew,55,0.645
40,Honeydew,56,0.3125
40,Honeydew,57,0.3775
40,Honeydew,58,0.4425
40,Cantaloupe,1,0.3875
40,Cantaloupe,2,0.37
40,Cantaloupe,3,0.3825
40,Cantaloupe,4,0.11
40,Cantaloupe,5,0.3625
40,Cantaloupe,6,0.54
40,Cantaloupe,7,0.4225
40,Cantaloupe,8,0.3975
40,Cantaloupe,9,0.46
40,Cantaloupe,10,0.3725
40,Cantaloupe,11,0.43
40,Cantaloupe,12,0.4275
40,Cantaloupe,13,0.3425
40,Cantaloupe,14,0.41
40,Cantaloupe,15,0.33
40,Cantaloupe,16,0.295
40,Cantaloupe,17,0.2225
40,Cantaloupe,18,0.2775
40,Cantaloupe,19,0.4175
